datetime,price
2020-08-23,21.8555
2020-08-24,22.5953
2020-08-25,21.3882
2020-08-26,22.1999
2020-08-27,23.1127
2020-08-28,23.0811
2020-08-29,22.9398
2020-08-30,23.6208
2020-08-31,23.1477
2020-09-01,24.7028
2020-09-02,24.7652
2020-09-03,20.3592
2020-09-04,20.9712
2020-09-05,19.4698
2020-09-06,23.142
2020-09-07,22.4426
2020-09-08,23.2837
2020-09-09,24.4716
2020-09-10,24.5489
2020-09-11,25.399
2020-09-12,28.505
2020-09-13,31.1656
2020-09-14,31.2523
2020-09-15,27.1181
2020-09-16,27.8695
2020-09-17,27.095
2020-09-18,27.629
2020-09-19,27.2035
2020-09-20,26.316
2020-09-21,23.1232
2020-09-22,24.0468
2020-09-23,22.8331
2020-09-24,24.5745
2020-09-25,24.6924
2020-09-26,26.1998
2020-09-27,26.251
2020-09-28,26.9855
2020-09-29,28.8946
2020-09-30,29.2656
2020-10-01,27.4673
2020-10-02,27.3369
2020-10-03,28.1867
2020-10-04,28.9668
2020-10-05,28.6158
2020-10-06,27.6812
2020-10-07,27.6898
2020-10-08,27.7424
2020-10-09,28.4076
2020-10-10,28.4414
2020-10-11,28.5271
2020-10-12,30.6503
2020-10-13,30.7256
2020-10-14,30.838
2020-10-15,31.3256
2020-10-16,30.0516
2020-10-17,30.2414
2020-10-18,30.6593
2020-10-19,29.9107
2020-10-20,28.8227
2020-10-21,29.7329
2020-10-22,30.6396
2020-10-23,30.6377
2020-10-24,30.6639
2020-10-25,30.128
2020-10-26,31.0467
2020-10-27,31.4826
2020-10-28,30.3338
2020-10-29,29.8702
2020-10-30,28.4909
2020-10-31,28.5058
2020-11-01,28.5318
2020-11-02,27.7983
2020-11-03,26.8638
2020-11-04,26.96
2020-11-05,27.6875
2020-11-06,29.0435
2020-11-07,27.7651
2020-11-08,28.4101
2020-11-09,28.0941
2020-11-10,28.2188
2020-11-11,28.016
2020-11-12,27.6874
2020-11-13,28.1974
2020-11-14,27.9311
2020-11-15,27.6786
2020-11-16,27.9451
2020-11-17,28.5552
2020-11-18,28.0931
2020-11-19,28.1387
2020-11-20,28.9715
2020-11-21,30.5161
2020-11-22,30.0226
2020-11-23,30.995
2020-11-24,33.9407
2020-11-25,31.2953
2020-11-26,28.2356
2020-11-27,28.4606
2020-11-28,29.1766
2020-11-29,30.1045
2020-11-30,31.4935
2020-12-01,30.1996
2020-12-02,30.2875
2020-12-03,30.7065
2020-12-04,29.0231
2020-12-05,29.728
2020-12-06,29.5026
2020-12-07,29.37
2020-12-08,27.6705
2020-12-09,28.1452
2020-12-10,27.6926
2020-12-11,27.3419
2020-12-12,28.1603
2020-12-13,29.1571
2020-12-14,30.0338
2020-12-15,29.5053
2020-12-16,30.5577
2020-12-17,30.2255
2020-12-18,30.9882
2020-12-19,33.3167
2020-12-20,34.3148
2020-12-21,32.05
2020-12-22,33.5151
2020-12-23,31.1843
2020-12-24,32.4895
2020-12-25,33.1996
2020-12-26,33.6361
2020-12-27,33.674
2020-12-28,35.951
2020-12-29,39.0667
2020-12-30,38.1558
2020-12-31,37.3588
2021-01-01,37.7762
2021-01-02,38.2331
2021-01-03,41.2575
2021-01-04,41.1333
2021-01-05,41.8219
2021-01-06,42.2417
2021-01-07,43.5728
2021-01-08,42.356
2021-01-09,43.8479
2021-01-10,42.4031
2021-01-11,38.1674
2021-01-12,38.2541
2021-01-13,40.1114
2021-01-14,41.8723
2021-01-15,40.8668
2021-01-16,43.142
2021-01-17,45.8675
2021-01-18,45.3412
2021-01-19,42.5241
2021-01-20,42.6069
2021-01-21,38.6343
2021-01-22,40.8936
2021-01-23,40.9109
2021-01-24,41.8263
2021-01-25,41.8347
2021-01-26,41.8396
2021-01-27,40.8826
2021-01-28,42.5254
2021-01-29,42.8618
2021-01-30,44.7849
2021-01-31,44.3292
2021-02-01,51.4781
2021-02-02,51.0071
2021-02-03,52.12
2021-02-04,55.9599
2021-02-05,67.7005
2021-02-06,72.8356
2021-02-07,68.3542
2021-02-08,79.8374
2021-02-09,107.3469
2021-02-10,128.9711
2021-02-11,124.085
2021-02-12,136.6139
2021-02-13,133.3496
2021-02-14,135.8623
2021-02-15,130.303
2021-02-16,130.183
2021-02-17,165.3233
2021-02-18,195.6
2021-02-19,333.111
2021-02-20,253.0
2021-02-21,295.2597
2021-02-22,267.5147
2021-02-23,231.3646
2021-02-24,254.5056
2021-02-25,234.9146
2021-02-26,221.717
2021-02-27,225.3853
2021-02-28,210.2138
2021-03-01,254.9637
2021-03-02,239.6841
2021-03-03,240.5701
2021-03-04,229.6369
2021-03-05,225.4714
2021-03-06,226.3814
2021-03-07,240.11
2021-03-08,240.5509
2021-03-09,293.2052
2021-03-10,278.4499
2021-03-11,290.0301
2021-03-12,263.2201
2021-03-13,276.2822
2021-03-14,263.238
2021-03-15,254.5144
2021-03-16,258.5352
2021-03-17,269.7896
2021-03-18,261.4816
2021-03-19,262.935
2021-03-20,264.3023
2021-03-21,264.6513
2021-03-22,254.7976
2021-03-23,255.4646
2021-03-24,248.5236
2021-03-25,233.9466
2021-03-26,255.2105
2021-03-27,269.2234
2021-03-28,268.4263
2021-03-29,275.2991
2021-03-30,311.2962
2021-03-31,302.3724
2021-04-01,334.7991
2021-04-02,338.2932
2021-04-03,321.9497
2021-04-04,348.8617
2021-04-05,368.0263
2021-04-06,403.3648
2021-04-07,375.5538
2021-04-08,418.7048
2021-04-09,453.9937
2021-04-10,471.2975
2021-04-11,525.9275
2021-04-12,596.7104
2021-04-13,551.6442
2021-04-14,550.0182
2021-04-15,541.8824
2021-04-16,508.2743
2021-04-17,514.6861
2021-04-18,481.4367
2021-04-19,504.0322
2021-04-20,586.3635
2021-04-21,543.6327
2021-04-22,505.2411
2021-04-23,526.5357
2021-04-24,496.992
2021-04-25,505.0
2021-04-26,535.33
2021-04-27,568.78
2021-04-28,562.78
2021-04-29,599.7
2021-04-30,622.65
2021-05-01,620.0
2021-05-02,621.78
2021-05-03,676.15
2021-05-04,609.3
2021-05-05,651.1
2021-05-06,633.99
2021-05-07,624.3
2021-05-08,646.1
2021-05-09,661.74
2021-05-10,631.1
2021-05-11,671.91
2021-05-12,594.65
2021-05-13,571.1
2021-05-14,602.61
2021-05-15,563.41
2021-05-16,564.32
2021-05-17,512.07
2021-05-18,507.88
2021-05-19,334.8
2021-05-20,391.17
2021-05-21,326.01
2021-05-22,299.76
2021-05-23,260.72
2021-05-24,345.64
2021-05-25,343.18
2021-05-26,379.16
2021-05-27,369.67
2021-05-28,328.82
2021-05-29,305.04
2021-05-30,325.57
2021-05-31,353.33
2021-06-01,362.39
2021-06-02,401.54
2021-06-03,428.48
2021-06-04,390.7
2021-06-05,390.08
2021-06-06,393.73
2021-06-07,357.96
2021-06-08,352.5
2021-06-09,375.54
2021-06-10,351.94
2021-06-11,345.75
2021-06-12,343.7
2021-06-13,365.8
2021-06-14,370.19
2021-06-15,366.48
2021-06-16,347.22
2021-06-17,352.85
2021-06-18,337.16
2021-06-19,334.01
2021-06-20,339.08
2021-06-21,270.76
2021-06-22,262.1
2021-06-23,296.25
2021-06-24,308.62
2021-06-25,280.81
2021-06-26,279.65
2021-06-27,290.87
2021-06-28,290.0
2021-06-29,300.79
2021-06-30,303.71
2021-07-01,287.43
2021-07-02,287.17
2021-07-03,298.13
2021-07-04,307.62
2021-07-05,302.02
2021-07-06,319.92
2021-07-07,327.51
2021-07-08,310.14
2021-07-09,317.09
2021-07-10,316.12
2021-07-11,322.16
2021-07-12,316.12
2021-07-13,308.94
2021-07-14,309.4
2021-07-15,316.11
2021-07-16,302.88
2021-07-17,300.52
2021-07-18,302.1
2021-07-19,280.54
2021-07-20,264.44
2021-07-21,293.26
2021-07-22,293.36
